,k_entry,k_exit,EMA_days_12,EMA_days_26,STD_rw,MXMN_rw,Sharpe,Daily_returns_ROVI,Position_ROVI
333,0.75,0.5,3.0,26.0,50.0,50.0,4.056205365982596,0.04646017699115057,1.0
334,0.75,0.5,3.0,26.0,50.0,50.0,4.150079317262453,0.00845665961945019,1.0
335,0.75,0.5,3.0,26.0,50.0,50.0,2.8567962454057256,-0.05660377358490554,0.0
336,0.75,0.5,3.0,26.0,50.0,50.0,2.389427610963579,0.017777777777777892,-1.0
337,0.75,0.5,3.0,26.0,50.0,50.0,2.2107677354058555,0.05676855895196509,0.0
338,0.75,0.5,3.0,26.0,50.0,50.0,2.348236841378715,0.008264462809917328,-1.0
339,0.75,0.5,3.0,26.0,50.0,50.0,2.242150149281746,0.014344262295082011,0.0
340,0.75,0.5,3.0,26.0,50.0,50.0,1.9645622158184082,0.018181818181818077,-1.0
341,0.75,0.5,3.0,26.0,50.0,50.0,1.794022580628984,0.02182539682539697,0.0
342,0.75,0.5,3.0,26.0,50.0,50.0,1.7588350564687578,0.0,-1.0
343,0.75,0.5,3.0,26.0,50.0,50.0,1.7588350564687578,-0.009708737864077777,0.0
344,0.75,0.5,3.0,26.0,50.0,50.0,2.0037753675342396,-0.021568627450980316,-1.0
345,0.75,0.5,3.0,26.0,50.0,50.0,2.3226372923871597,-0.002004008016032066,-1.0
346,0.75,0.5,3.0,26.0,50.0,50.0,2.200660352445646,0.008032128514056103,-1.0
347,0.75,0.5,3.0,26.0,50.0,50.0,2.3828844169705894,0.0019920318725101804,-1.0
348,0.75,0.5,3.0,26.0,50.0,50.0,2.235944867117788,0.007952286282306265,-1.0
349,0.75,0.5,3.0,26.0,50.0,50.0,2.67729819514201,-0.007889546351084853,-1.0
350,0.75,0.5,3.0,26.0,50.0,50.0,1.9996408443102507,0.017892644135188762,-1.0
351,0.75,0.5045229196548462,3.0,26.0,50.0,50.0,4.719419760286064,0.05859375,1.0
352,0.75,0.5,3.0,26.0,50.0,50.0,5.206787575332268,0.02029520295202958,1.0
353,0.75,0.5,3.0,26.0,50.0,50.0,5.206787575332268,-0.07233273056057876,0.0
354,0.75,0.5,3.0,26.0,50.0,50.0,5.206787575332268,0.04873294346978563,0.0
355,0.75,0.5,3.0,26.0,50.0,50.0,5.206787575332268,-0.011152416356877248,0.0
356,0.75,0.5,3.0,26.0,50.0,50.0,5.206787575332268,-0.001879699248120481,0.0
357,0.75,0.5,3.0,26.0,50.0,50.0,5.400511433452412,0.030131826741996326,1.0
358,0.75,0.5,3.0,26.0,50.0,50.0,2.1331935994975533,0.005484460694698434,1.0
359,0.75,0.5,3.0,26.0,50.0,50.0,5.570958428066723,-0.014545454545454528,0.0
360,0.75,0.5,3.0,26.0,50.0,50.0,4.337327027152785,-0.0018450184501844769,1.0
361,0.75,0.5,3.0,26.0,50.0,50.0,5.635206384831426,0.003696857670979492,1.0
362,0.75,0.5,3.0,26.0,50.0,50.0,3.8526151792712295,-0.014732965009208066,1.0
363,0.75,0.5,3.0,26.0,50.0,50.0,6.367840478162395,-0.005607476635513864,1.0
364,0.75,0.5,3.0,26.0,50.0,50.0,5.100903429446598,0.011278195488721776,0.0
365,0.75,0.5,3.0,26.0,50.0,50.0,-2.8258579224486016,-0.011152416356877248,0.0
366,0.99,0.75,3.0,26.0,20.0,10.0,3.3772402164772664,-0.007518796992481258,0.0
367,0.99,0.75,3.0,26.0,20.0,10.0,3.3772402164772664,0.017045454545454586,0.0
368,0.75,0.75,3.0,26.0,36.0,10.0,3.135564647099164,-0.020484171322160183,1.0
369,0.99,0.75,3.0,26.0,20.0,10.0,3.3156196595288807,0.020912547528517234,1.0
370,0.99,0.75,3.0,26.0,20.0,10.0,3.252842207490462,-0.0018621973929235924,1.0
371,0.99,0.75,3.0,26.0,20.0,10.0,3.096489168316468,0.01679104477611948,1.0
372,0.99,0.75,3.0,26.0,20.0,10.0,3.7436433165947567,0.07155963302752277,1.0
373,0.99,0.75,3.0,26.0,20.0,10.0,3.8002267053224945,0.010273972602739878,1.0
374,0.99,0.75,3.0,26.0,20.0,10.0,3.7207331750877914,-0.003389830508474634,1.0
375,0.99,0.75,3.0,26.0,20.0,10.0,4.122778494573136,0.04421768707482987,1.0
376,0.99,0.75,3.0,26.0,20.0,10.0,4.420028380600721,0.01140065146579805,1.0
377,0.99,0.75,3.0,26.0,20.0,10.0,4.447778498567737,0.008051529790660261,1.0
378,0.99,0.75,3.0,26.0,20.0,10.0,4.247791434950325,-0.014376996805111841,1.0
379,0.99,0.75,3.0,26.0,20.0,10.0,4.387276221788601,-0.008103727714748765,1.0
